date,department,location,experience_level,project_status,base_salary,years_experience,projects_completed,performance_score,training_hours,overtime_hours,job_satisfaction,salary_per_year_experience,is_high_performer,satisfaction_category
2023-11-28,Marketing,New York,Mid,Completed,61541.18442771253,6.49030697088636,5,0.6971155615685497,6.0,25.16997352935276,0.6706426938487123,9482.01444149999,False,Medium
2023-11-29,Finance,San Francisco,Entry,Not Started,76137.0683729059,15.30102534371963,4,1.0,4.0,15.045936712722137,0.884336453638344,4975.945511008298,True,High
2023-11-30,Marketing,New York,Lead,Delayed,64842.574327318325,4.952834984003844,5,0.6388229508005618,,,,13092.011855177932,False,Medium
2023-12-01,Marketing,Austin,Lead,On Track,89626.79600126627,2.0606010126159173,7,0.40361088585762545,4.0,8.527157432488556,0.48723770008377343,43495.46343641059,False,Low
2023-12-02,Sales,San Francisco,Lead,On Track,72794.13927746793,10.259428106956838,3,0.9013618674410422,7.0,2.1091100357233854,0.8675069339555083,7095.340843424478,True,High
2023-12-03,Marketing,Chicago,Senior,Delayed,62617.54204811233,5.704555873770454,6,0.6140324575699025,4.0,11.302289239027852,0.6882637172430492,10976.760230542708,False,Medium
2023-12-04,Marketing,San Francisco,Entry,On Track,70179.2123752051,7.2486132695064835,7,0.719477966814478,1.0,12.474128133433293,0.6967711084875712,9681.74321982875,False,Medium
2023-12-05,Finance,New York,Senior,On Track,81193.97181413436,3.6169455990724404,4,0.42301553157165916,9.0,42.25716477995309,0.4901212229063391,22448.214823843748,False,Low
2023-12-06,Finance,Chicago,Lead,On Track,66544.13170794038,6.451649677998271,4,0.7288822767116414,5.0,7.793617469194737,0.7124302410458064,10314.28162239999,False,Medium
2023-12-07,Finance,Seattle,Senior,Not Started,62666.69406650353,2.242145171544473,4,0.5366964639429113,9.0,3.1658786858264283,0.5307774497273849,27949.43648690525,False,Low
2023-12-08,Marketing,Chicago,Lead,On Track,78655.30817237869,17.330283434970553,3,1.0,4.0,11.509772783986765,0.9469004508731148,4538.60483399026,True,High
2023-12-09,Finance,Chicago,Lead,Not Started,78674.49856663083,11.457945218738674,4,0.9508259587506962,6.0,38.81291088954962,0.9176172722430451,6866.370633188589,True,High
2023-12-10,Finance,San Francisco,Senior,Delayed,67395.85236943305,6.267434522386364,2,0.6703350160271839,4.0,1.9505902493041942,0.6978205063840416,10753.33968447614,False,Medium
2023-12-11,HR,Chicago,Lead,Not Started,67934.42541572516,10.083375762956907,7,0.9066474719764146,3.0,3.945220798484898,0.9208386835260779,6737.270038601009,True,High
2023-12-12,HR,Chicago,Senior,On Track,78480.74906036454,3.8987593301144456,6,0.5132221687183317,6.0,7.806262023824083,0.5725021787569224,20129.67265103301,False,Low
2023-12-13,Engineering,New York,Mid,On Track,53278.73487754013,11.143876612990704,7,1.0,4.0,1.8658820787664672,0.9527915457115608,4780.987508012404,True,High
2023-12-14,Sales,San Francisco,Senior,On Track,53888.04338435167,4.8122660480175785,5,0.641146364656068,4.0,0.2247123718057833,0.6956650043577962,11198.059884189268,False,Medium
2023-12-15,Sales,New York,Mid,Not Started,64223.33668121346,4.593947959409169,4,0.5494188058118438,2.0,4.109548327722436,0.5736331274630619,13979.987855472633,False,Low
2023-12-16,Finance,San Francisco,Mid,Completed,71798.2927243223,3.138094072510637,5,0.5372888861285385,1.0,20.052309573702097,0.6530712149086115,22879.585845837933,False,Low
2023-12-17,Engineering,Seattle,Senior,Completed,79663.61348397007,7.826570107440642,4,0.8506667129895291,0.0,0.44441452826044936,0.8262345826728509,10178.611114495054,True,High
2023-12-18,Engineering,Chicago,Entry,Delayed,97130.34325424329,6.094389357147305,7,0.7617656896380207,6.0,5.602418371429444,0.8020933927606122,15937.666197899207,False,High
2023-12-19,HR,San Francisco,Entry,Delayed,87864.8943480303,13.706278102562242,5,1.0,1.0,14.363285450506808,0.8664579956156173,6410.55826319509,True,High
2023-12-20,Engineering,Chicago,Senior,Delayed,72600.92205054859,2.91084526968796,6,0.45857101020354973,5.0,30.615002843031366,0.5509386101998854,24941.525682102416,False,Low
2023-12-21,Marketing,Chicago,Senior,On Track,74714.75688145967,7.849035594051761,5,0.9039109526989137,12.0,42.3191144680614,0.8370109607245371,9518.972870766544,True,High
2023-12-22,Finance,Austin,Lead,Completed,59962.05953043287,12.152693778619344,2,1.0,4.0,5.4812843698751035,0.8866846789067406,4934.0550023506885,True,High
2023-12-23,Marketing,New York,Lead,Completed,74722.30296011415,6.791264564435136,4,0.7037772556508876,5.0,30.034478497905795,0.7810714933649505,11002.708295510083,False,Medium
2023-12-24,Sales,San Francisco,Senior,Delayed,70670.12041619793,4.75312811086179,4,0.6182705816468212,4.0,0.3606144112485674,0.6665777566708332,14868.128686601867,False,Medium
2023-12-25,HR,Seattle,Entry,Completed,79840.77840507134,6.681237119356848,6,0.6975917737976904,,,,11949.999226005168,False,Medium
2023-12-26,Marketing,Austin,Lead,Delayed,62591.53584671515,13.035967437765727,11,1.0,1.0,10.293083625377864,0.9026211750898878,4801.449232328161,True,High
2023-12-27,Finance,New York,Lead,On Track,82790.19771361758,13.032611493941037,6,1.0,10.0,2.870447523649149,0.9672573365983401,6352.540912625793,True,High
2023-12-28,Marketing,Seattle,Entry,Completed,97991.08369503866,5.556521082130058,8,0.6438411608452661,2.0,7.078923597204357,0.6373092931473477,17635.330136725475,False,Low
2023-12-29,Marketing,Seattle,Senior,On Track,73368.59777314714,12.893212367924772,5,1.0,6.0,1.3874925374199818,0.8820256590941395,5690.4823778184755,True,High
2023-12-30,Engineering,Chicago,Entry,On Track,81025.67583148413,5.911954294578896,3,0.6724348060174876,2.0,20.52582699121674,0.6890873589924462,13705.396184436424,False,Medium
2023-12-31,HR,New York,Mid,Completed,85352.1598756667,10.013474273363114,5,0.9264722878713822,3.0,4.430082426348706,0.8946494521688628,8523.730879572173,True,High
2024-01-01,Sales,Austin,Lead,Not Started,68981.69292171246,8.430473266137328,1,0.8448387401569322,3.0,9.836183936259106,0.7836148634390045,8182.422355669063,True,Medium
2024-01-02,Finance,San Francisco,Lead,Delayed,78361.38722715626,4.63102693585558,8,0.6446880813240412,10.0,1.7289764521244253,0.6938641188433683,16920.952590546534,False,Medium
2024-01-03,Finance,San Francisco,Lead,Completed,75188.88601172692,3.210814371476691,6,0.4464398738010241,2.0,2.3087945217519112,0.5390767095857323,23417.388024567324,False,Low
2024-01-04,Sales,Austin,Entry,On Track,76465.14147823247,12.350703409926657,4,1.0,3.0,48.2287490499549,0.9320396140311689,6191.156806241091,True,High
2024-01-05,Finance,Chicago,Entry,Delayed,63404.853242168,14.509468333243742,7,1.0,2.0,13.987167786058368,0.8167865291561586,4369.895008275137,True,High
2024-01-06,Engineering,Chicago,Senior,On Track,75367.65261388414,7.7323016833448355,1,0.7906036168131637,2.0,32.694291240163764,0.7791387051064946,9747.117443208921,False,Medium
2024-01-07,Marketing,Seattle,Lead,Delayed,82469.97436868175,5.9068750276559046,7,0.7168105084498493,2.0,3.507655321176108,0.7154862763860493,13961.692770298763,False,Medium
2024-01-08,Engineering,New York,Mid,Completed,96767.15411692562,2.6826686037899754,3,0.4331926501709248,9.0,1.7980019005604744,0.5458005488199651,36071.22921564615,False,Low
2024-01-09,Engineering,Seattle,Senior,On Track,89389.0623912781,12.154633371940138,9,1.0,2.0,6.993030158529232,0.8955788488092824,7354.3199252426075,True,High
2024-01-10,Engineering,San Francisco,Entry,Delayed,107297.73686267334,7.1793778944740145,4,0.6733454752798886,6.0,6.825401984728491,0.679649285112464,14945.269414674589,False,Medium
2024-01-11,Sales,Austin,Mid,Delayed,63489.78655667926,5.06280346524755,2,0.601801850244302,,,,12540.440685183672,False,Medium
2024-01-12,HR,New York,Senior,Completed,88084.80955081017,10.190607727744709,4,0.9846537574398353,4.0,13.213293168865171,0.9793149452542893,8643.724879232917,True,High
2024-01-13,Sales,Austin,Entry,Delayed,77750.13008607528,2.3888352526653445,6,0.45850662762098193,2.0,4.490683643140122,0.4863488509805276,32547.296846580575,False,Low
2024-01-14,Sales,New York,Mid,Delayed,107847.04399826509,3.0402443255252845,2,0.4488096637053256,1.0,2.0624370031639736,0.562258388769205,35473.150329663586,False,Low
2024-01-15,Engineering,San Francisco,Senior,On Track,62875.525719672725,3.807649602245039,1,0.5290318263517005,5.0,4.034422472863268,0.6502192623453321,16512.94953259368,False,Low
2024-01-16,HR,San Francisco,Mid,Completed,62404.17236728836,8.26613905908021,7,0.7564538754051877,5.0,8.293305428581837,0.7857794364546484,7549.373646060123,False,Medium
2024-01-17,Sales,New York,Entry,Completed,66009.11031833966,6.728265315239783,7,0.6786884748451405,2.0,12.963473818916203,0.7519460978564629,9810.717506758609,False,Medium
2024-01-18,HR,Chicago,Senior,On Track,43141.56413535289,8.883145126406149,6,0.8685414639949174,4.0,6.575694142284581,0.8085205459139134,4856.5641472083735,True,High
2024-01-19,Engineering,New York,Entry,Not Started,67113.67467478858,11.646894219169727,8,0.9718587200979425,,,,5762.366637135381,True,Medium
2024-01-20,Sales,San Francisco,Lead,On Track,63613.01007669453,9.083407138405072,7,0.9095098005124365,6.0,1.4959798435705092,0.8290560627877986,7003.21026101932,True,High
2024-01-21,HR,Austin,Lead,On Track,77255.90679714312,17.557981147000387,5,1.0,4.0,24.614744375087703,0.9274807692413825,4400.044979564268,True,High
2024-01-22,Finance,Seattle,Mid,Not Started,80126.33963665739,11.630113261548285,6,1.0,10.0,26.411983919428764,0.9023924163525974,6889.557980623689,True,High
2024-01-23,Sales,Austin,Lead,Delayed,103142.56258823829,5.548107237186713,6,0.641751515526887,5.0,11.502001224849934,0.6534272776219878,18590.585613939744,False,Low
2024-01-24,Sales,San Francisco,Entry,Completed,89256.35757279076,4.200055484650985,7,0.602917242620808,10.0,0.17788693735159783,0.5695811413108336,21251.23296560635,False,Low
2024-01-25,Sales,Austin,Mid,Completed,66346.44516506395,5.657498516298888,6,0.6907763064890138,6.0,7.701885312719856,0.6198117319943723,11727.169697689558,False,Low
2024-01-26,HR,Chicago,Senior,Not Started,61523.77992977463,9.28174973249085,3,0.8903071580259379,4.0,9.92143611886948,0.9011702628160009,6628.4678754491815,True,High
2024-01-27,Marketing,Chicago,Entry,Completed,82378.78757259759,4.495908764403344,3,0.6123460901005067,3.0,52.31448367729952,0.5726872252608413,18323.055891355514,False,Low
2024-01-28,Sales,New York,Senior,Not Started,55196.501894690366,9.44194982855829,1,0.8780334029166803,,,,5845.879600815294,True,Medium
2024-01-29,Finance,Austin,Senior,Delayed,102471.8814878153,8.782040808086617,5,0.868610568761559,6.0,19.49194182875139,0.774570794501141,11668.344947048969,True,Medium
2024-01-30,Finance,Austin,Senior,Not Started,92691.60181081931,3.181657355747771,3,0.497384330325914,5.0,0.6595925472961044,0.5349840895724822,29133.11882669226,False,Low
2024-01-31,Engineering,San Francisco,Senior,Completed,67962.36521842943,11.495578144080419,9,1.0,11.0,30.63505691278365,0.9557936162862309,5912.044123977032,True,High
2024-02-01,Marketing,New York,Entry,Completed,49302.98206363684,7.561661949570757,8,0.7627139669995935,3.0,9.484556384739667,0.766191306612262,6520.125124931769,False,Medium
2024-02-02,Marketing,New York,Lead,Not Started,95308.0856124812,17.03273814901334,4,1.0,1.0,16.138816235055998,0.9192786813346249,5595.582153536608,True,High
2024-02-03,HR,Austin,Entry,Completed,73281.90232121073,5.9251646805895115,2,0.6479454089264991,4.0,5.228861431395591,0.7300712261147189,12367.909800258869,False,Medium
2024-02-04,Engineering,Seattle,Lead,Not Started,93567.24467960192,4.915309263448755,3,0.6336261599612807,1.0,3.8517652719273485,0.6555029614936261,19035.88150096416,False,Low
2024-02-05,HR,Austin,Senior,Completed,51083.58511808449,2.928667748520927,2,0.5481443014237941,7.0,6.222119349400353,0.6640499967175562,17442.601723559586,False,Medium
2024-02-06,Engineering,Austin,Lead,On Track,66009.3746556934,2.8998333827084517,4,0.5408340818292895,6.0,1.5884862972994473,0.5554588778927025,22763.161169639505,False,Low
2024-02-07,Marketing,Austin,Senior,Delayed,75078.65549577275,10.657472787558284,4,0.9091857538156797,3.0,4.417134196823773,0.8078894486002663,7044.695960511469,True,High
2024-02-08,HR,Chicago,Mid,Completed,75704.70890647113,15.982188119212378,5,1.0,4.0,19.49238179187227,0.9187824334174045,4736.817533480638,True,High
2024-02-09,Engineering,New York,Senior,Completed,68249.01792781135,5.606281482504581,8,0.6436505488855577,0.0,0.3868936005766084,0.6757028000395245,12173.669506391143,False,Medium
2024-02-10,Marketing,Chicago,Lead,Completed,84342.74898521249,5.374242939554392,6,0.6664838969790872,8.0,1.6355245967037169,0.6529112627460667,15693.884689218348,False,Low
2024-02-11,Marketing,Seattle,Mid,Not Started,58985.69355926108,6.276247753444355,3,0.6603262519247728,2.0,1.3366415532222589,0.6748036311902319,9398.241732393404,False,Medium
2024-02-12,Sales,San Francisco,Mid,Completed,72864.30772468059,11.984890684945547,5,1.0,2.0,5.159647107823519,0.9864144139685018,6079.680627893157,True,High
2024-02-13,HR,Seattle,Senior,Not Started,76804.43447567848,3.199721969971152,6,0.5245322455141455,3.0,58.0478612553551,0.5744249486476858,24003.47130046769,False,Low
2024-02-14,Sales,New York,Entry,Completed,82716.58251088124,6.981184560366014,3,0.6794868819451747,14.0,1.9038348322184941,0.6135041999897236,11848.502470552723,False,Low
2024-02-15,Marketing,San Francisco,Lead,On Track,85674.22317133335,10.807754468526893,8,0.9927959547653812,8.0,1.572184718921503,0.8415072552427713,7927.1067288606555,True,High
2024-02-16,HR,Seattle,Mid,On Track,58130.36862243196,8.202653812316678,8,0.8659966290525333,14.0,24.65759881945967,0.925095793027138,7086.775810914563,True,High
2024-02-17,HR,New York,Entry,Delayed,51988.287438965664,1.1377569283286901,5,0.38127949787245635,7.0,21.374988560627358,0.5571715550475891,45693.66808017064,False,Low
2024-02-18,Finance,Seattle,Senior,Not Started,94165.15232847763,9.11172389363252,4,0.9211101588510718,2.0,0.3277153865325358,0.8501570225356274,10334.504581979529,True,High
2024-02-19,Engineering,San Francisco,Senior,Delayed,79984.71017969388,8.252704986775774,2,0.8075745594684501,4.0,13.931415907001952,0.8267789125939835,9691.938619866125,True,High
2024-02-20,Finance,San Francisco,Senior,Completed,63772.701951651696,13.430179016676295,6,1.0,6.0,10.655616331835818,0.9367188373046993,4748.462538918128,True,High
2024-02-21,Finance,Seattle,Senior,Completed,98267.27963283785,15.204473809237015,5,1.0,5.0,14.599013320073777,0.9821727421465478,6463.050340692393,True,High
2024-02-22,Marketing,Chicago,Lead,On Track,76735.11951439288,13.01731241713912,6,1.0,3.0,6.822120967073333,0.8767949971077001,5894.851183978677,True,High
2024-02-23,Engineering,Seattle,Mid,Delayed,92689.45776095739,6.297880403758539,7,0.7576911540352307,6.0,47.53579531165468,0.7084502013241919,14717.56397686448,False,Medium
2024-02-24,Finance,Seattle,Lead,Completed,76012.77722115163,2.0080790235496444,3,0.4290997212428315,3.0,0.4483735646406634,0.5847413997820152,37853.47903629073,False,Low
2024-02-25,Finance,Seattle,Mid,Completed,105911.21887322981,5.349264695136476,9,0.5620723206424358,0.0,2.670583266843636,0.5512546900459322,19799.210715731406,False,Low
2024-02-26,HR,Chicago,Entry,Not Started,101330.11263664806,6.170779856519288,2,0.7017679261233769,2.0,5.0508544180133335,0.7193786740990166,16420.957317022923,False,Medium
2024-02-27,Marketing,Austin,Entry,Completed,71265.5377728139,15.857264047609462,0,1.0,2.0,5.974333396299237,0.9229883732916196,4494.188755314157,True,High
2024-02-28,Finance,San Francisco,Mid,Delayed,89573.56426431533,3.640459745270199,6,0.5562217262185115,9.0,25.429689415964745,0.6496469789805672,24605.01434762248,False,Low
2024-02-29,Engineering,New York,Senior,On Track,84680.63924377722,2.4320743718847084,4,0.48238709107965383,11.0,8.20990470476424,0.5689654838255431,34818.27703243915,False,Low
2024-03-01,Sales,San Francisco,Entry,On Track,95529.47336298523,4.514810419341579,6,0.5532324984004138,2.0,0.4616017093193916,0.6063209629885888,21159.132829527945,False,Low
2024-03-02,Sales,San Francisco,Lead,Completed,60526.14809129843,3.7691396838994202,4,0.5909870619785403,,,,16058.34571476539,False,Medium
2024-03-03,Marketing,Austin,Mid,Completed,85290.7718999766,2.2917072483663468,5,0.4897254230142277,8.0,5.386943961464217,0.5230415218975191,37217.13231948648,False,Low
2024-03-04,Sales,San Francisco,Entry,Completed,90876.36730274382,5.684990637820068,2,0.7001323717607466,11.0,33.665333354550874,0.707618260896753,15985.315208468086,False,Medium
2024-03-05,HR,San Francisco,Mid,Not Started,48618.90770365328,6.326132324816147,5,0.6999222476357247,2.0,9.142854713064539,0.7673750469329408,7685.407956601077,False,Medium
2024-03-06,HR,Chicago,Senior,Completed,57251.12231001337,2.2128790089871475,4,0.39615177786268063,5.0,10.096432747876612,0.48943925299087,25871.781546799375,False,Low
2024-03-07,Engineering,Chicago,Mid,Completed,44411.51733359849,4.895504221452644,3,0.6528451441756041,9.0,12.491550940878888,0.7452733089857635,9071.898485753987,False,Medium
2024-03-08,Marketing,Chicago,Entry,Not Started,70958.89748333163,3.6160267160463127,5,0.5261467469973471,1.0,14.698469224188258,0.6261979139261514,19623.443922150163,False,Low
2024-03-09,Marketing,Chicago,Mid,Delayed,85763.13383693944,6.458856072952475,3,0.6519401586494418,9.0,10.079978535521171,0.7028041838992362,13278.37822491303,False,Medium
2024-03-10,Sales,Chicago,Entry,Not Started,97535.35578144042,6.87199380840398,3,0.7864012031432119,2.0,2.7075199984797,0.7681987969323293,14193.167005209074,False,Medium
2024-03-11,Finance,New York,Entry,On Track,76111.42170629663,3.616497187052718,4,0.6209661320432636,3.0,20.718378379733515,0.6313978845519866,21045.618942766,False,Low
2024-03-12,Finance,Austin,Entry,Not Started,99429.23318356938,11.432369774538445,8,1.0,11.0,13.172154148704971,1.0,8697.167354139714,True,High
2024-03-13,Finance,Seattle,Lead,Not Started,54298.47812677663,6.082994679831077,5,0.7713445269739964,3.0,13.542938242700004,0.8006524541769089,8926.27414368945,False,High
2024-03-14,Engineering,Chicago,Senior,Delayed,49449.26340967268,3.7275953696791846,4,0.5473083113252051,5.0,56.71336359692141,0.6018437000959534,13265.727233138112,False,Low
2024-03-15,Marketing,Austin,Senior,Delayed,74166.78451655072,2.1302264689610455,4,0.43259535197100873,2.0,16.221510574055408,0.6042769222288897,34816.384829131974,False,Low
2024-03-16,Sales,Seattle,Mid,Completed,80760.98173408961,7.1075742506325135,4,0.7212361168705317,,,,11362.664516224024,False,Medium
2024-03-17,Engineering,San Francisco,Mid,Not Started,74509.5787785886,8.24041606192297,4,0.8799082600350878,2.0,30.242452464949594,0.7770134041627412,9041.968053394767,True,Medium
2024-03-18,HR,San Francisco,Entry,Delayed,43988.368499401855,4.352759064684272,7,0.5499597886255454,3.0,1.6385393769408387,0.5907783418738275,10105.858800294649,False,Low
2024-03-19,HR,Austin,Senior,On Track,73663.19940730817,6.5903473174504335,8,0.7448316114460256,2.0,6.886122319572444,0.7791019598204174,11177.438131713792,False,Medium
2024-03-20,HR,New York,Mid,Completed,55432.9574924272,15.204026105101008,7,1.0,1.0,8.688515360201528,0.9928405354213142,3645.939378769498,True,High
2024-03-21,Marketing,New York,Mid,Not Started,85045.08823245058,10.339848113034202,3,0.9219786162790776,2.0,3.993971492976371,0.9766435774208079,8224.98428436724,True,High
2024-03-22,HR,Austin,Senior,On Track,80498.97369145273,1.4388366218770183,6,0.4475401850714038,14.0,18.288592989471724,0.5394286813957392,55947.2649413376,False,Low
2024-03-23,Finance,New York,Entry,Delayed,60901.80320508967,3.6999017899762245,6,0.5267926335469993,7.0,14.372492775878058,0.6214858149193339,16460.38372426124,False,Low
2024-03-24,HR,New York,Mid,Completed,67291.9962399496,5.508677718077764,4,0.6343288479078542,3.0,12.761244971690278,0.6415090678699011,12215.634982442018,False,Low
2024-03-25,Engineering,San Francisco,Entry,On Track,59111.79717166573,6.303591340532131,6,0.7435276683189201,11.0,58.60239727938311,0.7055364259231575,9377.479277816838,False,Medium
2024-03-26,HR,New York,Senior,Not Started,74059.81354090243,6.68205401834499,9,0.7848191328295644,4.0,3.0026946014159623,0.6985113293511276,11083.39042719166,False,Medium
2024-03-27,Finance,New York,Senior,On Track,89327.13480751857,7.914369221274988,6,0.8206497454078686,11.0,13.297524213681983,0.8170047492218315,11286.702996796523,True,High
2024-03-28,HR,Austin,Mid,Completed,60214.10930496684,5.627806953260465,4,0.6314776261706699,5.0,8.01633632215289,0.7239372109746905,10699.391397937317,False,Medium
2024-03-29,Sales,New York,Mid,Not Started,82560.69773276767,6.073360160455604,6,0.6639772696554331,5.0,3.7540524087775196,0.7246987379924592,13593.907746543759,False,Medium
2024-03-30,Finance,Chicago,Senior,Not Started,67046.13572441338,10.674476172213495,7,0.9636651808824114,5.0,1.7505228694112165,0.9034867504674293,6280.976662718099,True,High
2024-03-31,Marketing,Chicago,Entry,On Track,63106.907516064835,7.1965046371025085,4,0.7646274807031768,1.0,22.62248051893146,0.815301719701628,8769.10537800657,False,High
2024-04-01,HR,Austin,Entry,Completed,73394.54460068163,2.7497116385586233,3,0.44546806190792654,7.0,9.049934934288153,0.6696120569328088,26691.72416899485,False,Medium
2024-04-02,Engineering,Chicago,Lead,Not Started,59471.365163709386,6.432345255385071,4,0.7348622329062988,8.0,17.425913058852824,0.7019774100150106,9245.673669944998,False,Medium
2024-04-03,HR,San Francisco,Senior,Completed,66695.26041979226,5.518515473161919,5,0.6545314615752991,4.0,7.882163542119848,0.5741107965253041,12085.725000527755,False,Low
2024-04-04,Engineering,Austin,Mid,Delayed,57031.831611167276,1.6794144470172223,3,0.35213653407550816,,,,33959.35512669936,False,Medium
2024-04-05,Sales,New York,Senior,On Track,104470.87699374584,6.645026789222368,5,0.6815445480549129,4.0,4.118084039877098,0.7507941513127401,15721.663780677025,False,Medium
2024-04-06,Marketing,Chicago,Mid,Completed,75528.95327957593,2.9825359195936754,3,0.478787008229554,6.0,4.805208902106655,0.4905207998697367,25323.736349121853,False,Low
2024-04-07,Finance,San Francisco,Entry,Delayed,64504.117380111216,10.772957447689016,5,0.9634631393076988,6.0,36.09506971127496,0.9368978975017149,5987.596042528549,True,High
2024-04-08,Finance,Austin,Mid,Delayed,78209.69866101333,7.843721473129462,5,0.8661944402079276,5.0,0.05649205135433143,0.8161662943813167,9970.993861643265,True,High
2024-04-09,Marketing,Austin,Lead,Completed,73315.07925463756,2.6554640983384084,5,0.48885469814588967,5.0,42.451225476979424,0.5823562247333669,27609.139698221745,False,Low
2024-04-10,Sales,New York,Entry,Completed,71685.45600700166,10.471547317587437,6,0.9146619634593013,3.0,39.35375316003507,0.8239074838234084,6845.736721888531,True,High
2024-04-11,Sales,Seattle,Lead,On Track,84212.50050065138,13.564327847688027,6,1.0,2.0,55.59887484269049,0.8808754152797663,6208.379909882891,True,High
2024-04-12,HR,Chicago,Senior,On Track,86362.61565070957,5.0927517359942485,6,0.6114815942614997,7.0,6.473867039665716,0.6033287213242178,16957.947319583833,False,Low
2024-04-13,Sales,San Francisco,Mid,Not Started,67042.48278584209,5.497654799915746,5,0.6628496175762864,5.0,33.18943970438469,0.7190326338150786,12194.742162943652,False,Medium
2024-04-14,HR,Austin,Entry,On Track,66362.7263903298,9.84353321508192,7,0.9338347003863396,2.0,5.035176949276642,0.8505898013235142,6741.758770992019,True,High
2024-04-15,Engineering,Chicago,Mid,Completed,70874.22454272534,12.943979382871028,3,1.0,3.0,0.26646321522492894,0.9371387021871364,5475.458701403242,True,High
2024-04-16,Marketing,San Francisco,Lead,Not Started,40471.18252896623,1.9296074165268582,5,0.4348049851648105,6.0,2.5405026403270408,0.5306913762224301,20973.790928836283,False,Low
2024-04-17,Engineering,San Francisco,Entry,Delayed,52272.13406702172,2.853157855399875,7,0.5567478924279858,,,,18320.799870253126,False,Medium
2024-04-18,Engineering,Austin,Lead,Delayed,95503.11401166787,4.571724295359052,2,0.6306243642229907,,,,20889.954827026002,False,Medium
2024-04-19,Engineering,Chicago,Entry,Completed,99674.51570251926,4.899357932985791,8,0.58566389418666,7.0,7.896451634536806,0.6456299493952018,20344.403708788657,False,Low
2024-04-20,Engineering,San Francisco,Senior,Not Started,71264.45940665432,9.66827243275741,4,0.9884905725953832,16.0,0.7861211942228847,0.964761826132323,7370.9610380031,True,High
2024-04-21,Finance,Austin,Senior,Not Started,83648.35444583649,12.98533466516121,2,1.0,2.0,3.3742790292343012,0.9922451479402519,6441.755765468215,True,High
2024-04-22,Sales,Chicago,Mid,On Track,79668.75231815304,13.587381807408962,5,1.0,1.0,0.922171040818984,0.8791234975754046,5863.436639037483,True,High
2024-04-23,Marketing,Chicago,Lead,Delayed,121183.21212682856,1.9034306768985685,5,0.500322362663131,6.0,19.627515199495562,0.5911928611926205,63665.681969717596,False,Low
2024-04-24,Marketing,Austin,Lead,Delayed,91793.62367151865,3.4832621259438232,4,0.6121068309645673,10.0,8.94213022109755,0.5536958809289932,26352.7751723957,False,Low
2024-04-25,Engineering,Chicago,Entry,On Track,73081.2361277885,4.038511067926907,6,0.560989653526832,11.0,23.238747757361075,0.6559982591422207,18096.084150464732,False,Medium
2024-04-26,Marketing,Seattle,Senior,Delayed,60666.89339099362,3.4742048836159567,8,0.5083062826019336,4.0,11.65884782233462,0.6301929558242201,17462.09432756638,False,Low
2024-04-27,HR,San Francisco,Mid,On Track,50903.30519613641,7.828772371906991,4,0.7828313440162731,4.0,35.41464479562825,0.6527547998591277,6502.0801190745315,False,Low
2024-04-28,Marketing,San Francisco,Senior,Delayed,78051.95453800834,8.428207291386663,3,0.8542817065839077,5.0,7.1310023488093215,0.8077326042505873,9260.801477649316,True,High
2024-04-29,Engineering,Chicago,Lead,Delayed,63654.73882073545,6.024914612370242,6,0.7326091429434352,4.0,10.180759292809007,0.6974571115387291,10565.251612037908,False,Medium
2024-04-30,Marketing,Austin,Mid,Delayed,53666.19435603489,5.665520362632858,4,0.6827507149925145,4.0,8.587504379199725,0.6875453836232933,9472.421052440688,False,Medium
2024-05-01,Sales,New York,Senior,On Track,65301.4067363621,4.699501699577524,2,0.6060390303135222,12.0,6.6215334913851365,0.6249304907094486,13895.389535071894,False,Low
2024-05-02,Engineering,Chicago,Senior,Delayed,58776.779945784074,5.06317077671175,3,0.6837107174148822,4.0,18.70538850484142,0.701634311003259,11608.689996420848,False,Medium
2024-05-03,Finance,New York,Entry,Delayed,100307.12452608848,15.098840744616156,1,1.0,5.0,10.343007373591295,0.9694294320231553,6643.3659525719095,True,High
2024-05-04,Sales,Chicago,Entry,Not Started,88224.59635424176,9.214175336480174,9,0.9140872937234867,3.0,16.160208568225315,0.85074272303602,9574.877092358833,True,High
2024-05-05,Marketing,New York,Lead,Delayed,74880.41038025075,4.815356519083204,5,0.5973988792109411,5.0,15.434813500162885,0.5987442384145161,15550.33569861349,False,Low
2024-05-06,Finance,Chicago,Senior,Completed,97199.16208335038,5.595828002754858,3,0.6729905984857272,,,,17369.93382132165,False,Medium
2024-05-07,Sales,Austin,Entry,Delayed,76160.52461471428,7.942174667854367,4,0.7919879774796439,0.0,10.502894694520164,0.7679955166129115,9589.379206550435,False,Medium
2024-05-08,HR,New York,Senior,Delayed,62080.73698007604,2.654930000045348,3,0.47706171269660846,6.0,2.227036720519473,0.5550464519389071,23383.19163933349,False,Low
2024-05-09,Sales,Seattle,Mid,Not Started,97846.86115904486,6.574300329147815,4,0.6993625590503805,1.0,8.754378856148698,0.6862948383549184,14883.235669236323,False,Medium
2024-05-10,Finance,Austin,Senior,Not Started,83083.65065526988,8.900626776085744,6,0.9078317678123724,7.0,11.314496344038279,0.8768004971318143,9334.584265290117,True,High
2024-05-11,HR,Chicago,Senior,On Track,59441.30768510315,8.201420388395881,4,0.7827681817794115,2.0,58.90740534971159,0.8311419340565258,7247.684531475321,False,High
